variable,estimate,p_value,adj_r2,rmse,district,theme
gp_total_no_of_eligible_benefici,0.019922827283332053,2.079335811351031e-10,0.044045369058485107,9.573685670801108,chandrapur,Others
total_no_of_farmers_subscribed_a,0.03605177047119511,3.949446226525903e-16,0.07191129564382026,9.43311800048221,chandrapur,Others
availability_of_high_school,2.6559872602126195,0.10338157369640145,0.00379272860470381,15.41813603104573,dhule,Education
availability_of_middle_school,2.128024947511925,0.15552903801499432,0.002338147880156516,15.429388078487216,dhule,Education
no_of_children_not_attending_sch,0.010672879958448442,0.026471674192525593,0.00897720041822947,15.377964088439336,dhule,Education
total_minority_children_getting_,0.0022702707978177203,0.7691967169970666,-0.0020954434732447513,15.463634035318472,dhule,Education
availability_of_mid_day_meal_sch,-0.38204420450556953,0.9013166230710437,-0.0022581920789739307,15.464889695505743,dhule,Education
is_vocational_edu_centre_availab,-4.305981349278634,0.3238326738557421,-5.58138344020076e-5,15.447888952474408,dhule,Education
availability_of_adult_edu_centre,-3.7928585687657073,0.3517264716377668,-2.9968123823542747e-4,15.449772350823629,dhule,Education
availability_of_ssc_school,2.1728620336768043,0.29695301356364867,2.0690689307167887e-4,15.445859692132501,dhule,Education
is_early_childhood_edu_provided_,3.3632426484916906,0.4774997754901663,-0.0011329989934321105,15.456206367360421,dhule,Education
availability_of_govt_degree_coll,-0.4925349215805569,0.9248806681501286,-0.002273117700452687,15.465004846587712,dhule,Education
availability_of_primary_school,-8.08578694642469,0.6024849707030023,-0.0016694642112140556,15.460346979359462,dhule,Education
availability_of_public_library,2.1157279767523844,0.26285313610075484,5.875585782896264e-4,15.442919057568197,dhule,Education
total_no_of_pregnant_women,0.014729232100665363,0.48326403980173716,-0.0011630668760815865,15.456438470342908,dhule,Health
total_no_of_women_delivered_babi,0.0025876173436502675,0.9154851262329573,-0.002267659105055664,15.464962733655758,dhule,Health
total_anemic_pregnant_women,0.1173840201641492,0.13889763158635854,0.0027342976390399842,15.426324437613022,dhule,Health
total_no_of_newly_born_children,-0.0027919502611658507,0.8511495856554084,-0.0022125388842992866,15.464537476054941,dhule,Health
total_no_of_newly_born_underweig,-0.06555550592455063,0.3546636808195841,-3.2384048977318614e-4,15.44995892125334,dhule,Health
total_underweight_child_age_unde,0.006308571338311434,0.7164724086261527,-0.0019900643312278365,15.462820945437562,dhule,Health
total_no_of_lactating_mothers,0.005046966322455323,0.7597589326360431,-0.002078385371416358,15.463502420426755,dhule,Health
total_anemic_adolescent_girls,0.017130013658250128,0.33804911058329157,-1.8347128677098645e-4,15.4488748850554,dhule,Health
phc,2.338684091215557,0.7640120425463123,-0.0020861675554590953,15.46356246542418,dhule,Health
sub_centre,5.337711273926235,0.0024324929650695842,0.018636900060353456,15.302834501384602,dhule,Health
chc,1.5790469139958219,0.49056838755412413,-0.0012003305769534567,15.456726115162944,dhule,Health
availability_of_mother_child_hea,2.935733846234466,0.05052119136763717,0.00646890776723863,15.397412711781431,dhule,Health
total_hhd_having_piped_water_con,0.004642329869470121,0.028939199434814742,0.008627342916371128,15.380678264821722,dhule,Facilities
no_electricity,-1.7973654288627647,0.8414491568906497,-0.002201486169262523,15.464452201928685,dhule,Facilities
is_bank_available,0.5324401327739648,0.8256549190700373,-0.0021819114042636034,15.464301177159706,dhule,Facilities
public_transport,5.464578855395481,0.12321749204928441,0.003159697185962429,15.423033914646552,dhule,Facilities
telephone_services,7.069720418847215,0.02645798395813258,0.008979234412790915,15.377948307414227,dhule,Facilities
is_broadband_available,2.676762704332562,0.07182646427138603,0.005137310678654972,15.407727580019717,dhule,Facilities
weekly_haat,0.3654115258689155,0.8582745025466969,-0.00222019204178725,15.46459652157186,dhule,Facilities
any_primary_sch_toilet,5.909970176566963,0.0946478028368295,0.004114996750661182,15.415641983790692,dhule,Facilities
is_primary_school_with_computer_,5.962293866228244,1.0940312225923942e-4,0.03156750047777357,15.20168387943245,dhule,Facilities
is_village_connected_to_all_weat,-0.6766300985775343,0.7569488234992973,-0.0020731574956103227,15.46346208357447,dhule,Facilities
is_atm_available,1.013105609138177,0.7072823238037405,-0.0019691070962681856,15.462659237413842,dhule,Facilities
recreational_centre,-0.1875682655759889,0.9232657218061415,-0.0022722257716127903,15.464997965386042,dhule,Facilities
total_hhd_having_bpl_cards,0.012320389517856859,5.734255597329994e-4,0.024634268986814756,15.256003011487605,dhule,Others
gp_total_hhd_receiving_food_grai,0.0015957258898463623,0.43893910398143665,-9.158168520893017e-4,15.454529769909001,dhule,Others
total_hhd_availing_pmjdy_bank_ac,0.009936191658045433,0.00208473918709173,0.019273730329277372,15.297868505762702,dhule,Others
total_hhd_registered_under_pmjay,0.007431368056867583,0.06771532939913566,0.005358352053387416,15.40601581893054,dhule,Others
total_no_of_beneficiaries_receiv,0.12317930678948143,0.02285051861533988,0.009557056204439918,15.373464542013423,dhule,Others
total_no_of_farmers_received_ben,0.01781603154216362,0.0028202737427114985,0.018027280103200982,15.307586802031452,dhule,Others
total_shg,0.05575712021836937,0.09678275358409358,0.004033318619228177,15.416274132589065,dhule,Others
total_shg_accessed_bank_loans,0.12968311391508638,0.27297613185567343,4.68362503259212e-4,15.443839938868702,dhule,Others
total_hhd_having_pmsbhgy_benefit,0.01788788870860535,0.015526373141862265,0.011093039920373693,15.361539295138773,dhule,Others
total_hhd_got_benefit_under_stat,0.006647121541748721,0.2903235615749247,2.764481323437318e-4,15.445322509534163,dhule,Others
gp_total_no_of_eligible_benefici,0.003984863301781779,0.295040640619632,2.267622314426898e-4,15.445706318251753,dhule,Others
total_no_of_farmers_subscribed_a,0.004431903248136195,0.4899648584507641,-0.0011972865681821876,15.456702618144316,dhule,Others
availability_of_high_school,6.409677290107193,1.7870919941660816e-14,0.06307205792868609,8.396438826901525,gadchiroli,Education
availability_of_middle_school,6.30958036199056,1.6361528466145406e-22,0.10091172778034951,8.225138110317733,gadchiroli,Education
no_of_children_not_attending_sch,0.01596809367146902,0.5443435175731417,-7.124079377549553e-4,8.67754101366036,gadchiroli,Education
total_minority_children_getting_,0.050759588289462323,4.157228221056585e-14,0.061315194673341566,8.404307354171666,gadchiroli,Education
availability_of_mid_day_meal_sch,3.0902561887229276,0.00871533555984942,0.0066124160695586465,8.645724580118888,gadchiroli,Education
is_vocational_edu_centre_availab,1.8430515107831273,0.32585919256664075,-3.789094162853779e-5,8.674616029672025,gadchiroli,Education
availability_of_adult_edu_centre,2.6672180062319857,0.030057233947891126,0.004173040205435297,8.65633334992578,gadchiroli,Education
availability_of_ssc_school,6.73031550574286,9.546718369172752e-10,0.040246558627158535,8.49810067329462,gadchiroli,Education
is_early_childhood_edu_provided_,4.914816965540054,0.0037296225065113213,0.008326224260373105,8.638263489382588,gadchiroli,Education
availability_of_govt_degree_coll,0.11205377428084409,0.9580144392622041,-0.0011242658134773542,8.679326514635235,gadchiroli,Education
availability_of_primary_school,-3.3530384527858277,0.6998079674964057,-9.59514368388259e-4,8.67861232236708,gadchiroli,Education
availability_of_public_library,7.074034079209606,6.6909222581943e-11,0.045851064487775095,8.473251900959077,gadchiroli,Education
total_no_of_pregnant_women,0.489482552631841,7.948698137406183e-29,0.12966605924112728,8.092542572324046,gadchiroli,Health
total_no_of_women_delivered_babi,0.700905623992856,1.0952825807585978e-31,0.14240887698280702,8.033081463075694,gadchiroli,Health
total_anemic_pregnant_women,0.35022198243040237,4.0130919469246825e-5,0.017738470759236846,8.597171695196124,gadchiroli,Health
total_no_of_newly_born_children,0.28265449908448015,1.4755360060569372e-33,0.15064464291948054,7.994416077824359,gadchiroli,Health
total_no_of_newly_born_underweig,0.4760711004185002,6.569403606130825e-9,0.0361704244465928,8.51612754149455,gadchiroli,Health
total_underweight_child_age_unde,0.18187567387160908,8.075047910974356e-10,0.04060003425804226,8.496535610853323,gadchiroli,Health
total_no_of_lactating_mothers,0.29195374560711806,1.4314754158208808e-20,0.09189359407758046,8.26628552818487,gadchiroli,Health
total_anemic_adolescent_girls,0.0815388658081348,0.0051995705790646085,0.007652249724127369,8.641198416627061,gadchiroli,Health
phc,6.1579100790093575,2.231531099501817e-5,0.018973731734392985,8.591764229240235,gadchiroli,Health
sub_centre,3.699075094139386,6.370453108627674e-7,0.026487607231755583,8.558797967749346,gadchiroli,Health
chc,6.063532555194932,3.5714317757234696e-7,0.027712711357495978,8.55341091789415,gadchiroli,Health
availability_of_mother_child_hea,6.416707577911937,3.890739547495307e-24,0.10838997000137351,8.19086004527033,gadchiroli,Health
total_hhd_having_piped_water_con,0.034596945769109905,4.780666571328384e-28,0.12616432137266986,8.10880616645438,gadchiroli,Facilities
no_electricity,-4.1965437294791625,0.015110202661076006,0.005517375957397541,8.65048848483849,gadchiroli,Facilities
is_bank_available,8.211750726300332,1.1852630595673972e-10,0.044646846255563144,8.47859720220391,gadchiroli,Facilities
public_transport,3.987190904627759,4.21274717506099e-12,0.05166211039146429,8.447410204644097,gadchiroli,Facilities
telephone_services,4.576735701123733,5.878443776613483e-14,0.06059354552751184,8.40753729673081,gadchiroli,Facilities
is_broadband_available,6.5810958624944424,1.4859449204987106e-20,0.09181793710194774,8.26662986511126,gadchiroli,Facilities
weekly_haat,5.791875312912944,2.0479801201072244e-9,0.03863440173191868,8.505235069763716,gadchiroli,Facilities
any_primary_sch_toilet,2.5917330918656205,0.0027935830630007627,0.008925183555244298,NA,gadchiroli,Facilities
is_primary_school_with_computer_,5.234558627657837,5.193073953288184e-18,0.07988485636456799,8.320762420464007,gadchiroli,Facilities
is_village_connected_to_all_weat,3.9454250298922826,8.526907957188449e-12,0.05018241215486352,8.45399791252249,gadchiroli,Facilities
is_atm_available,7.274392879889981,2.3794345599042097e-5,0.0188385581099636,8.59235612975574,gadchiroli,Facilities
recreational_centre,4.7229703558545,6.537437578663775e-13,0.055564668450904464,8.430011082095005,gadchiroli,Facilities
total_hhd_having_bpl_cards,0.039345369794793486,2.1911201954827254e-32,0.1454947180833004,8.01861585605582,gadchiroli,Others
gp_total_hhd_receiving_food_grai,0.03077638359527651,3.1562066299946795e-44,0.19618125364060945,7.777161147209356,gadchiroli,Others
total_hhd_availing_pmjdy_bank_ac,0.03622775582367262,2.825776255105688e-29,0.13167857845136255,8.083180750097558,gadchiroli,Others
total_hhd_registered_under_pmjay,0.03833404619179016,1.8539879933575188e-27,0.12351024173999248,8.121111168967849,gadchiroli,Others
total_no_of_beneficiaries_receiv,0.6130455301435298,3.87140565224651e-24,0.10839989561555818,8.19081445384573,gadchiroli,Others
total_no_of_farmers_received_ben,0.03272932666382523,6.81090217859059e-13,0.05547895126255409,8.430393628378779,gadchiroli,Others
total_shg,0.31463462880531323,4.658446072095973e-48,0.2119433825190079,7.700532227897548,gadchiroli,Others
total_shg_accessed_bank_loans,0.5256109069786631,3.4506612503590195e-28,0.12680160389150852,8.105848778090197,gadchiroli,Others
total_hhd_having_pmsbhgy_benefit,0.040508977846365174,2.1825420325879627e-10,0.04336016624365302,8.484304814518032,gadchiroli,Others
total_hhd_got_benefit_under_stat,0.057155049719844295,1.524064757895316e-13,0.05860698917722207,8.416422282524723,gadchiroli,Others
gp_total_no_of_eligible_benefici,0.03373496403242715,4.244356394876612e-27,0.12188460790049638,8.128638831002455,gadchiroli,Others
total_no_of_farmers_subscribed_a,0.04320439146908866,6.835481639889335e-11,0.04580606297805212,8.473451714959648,gadchiroli,Others
availability_of_high_school,6.771439539856928,6.814459574222463e-8,0.05042040293972205,12.058623756655255,gondiya,Education
availability_of_middle_school,6.5428665571458025,5.32394270748065e-10,0.06676749980495189,11.954378021088354,gondiya,Education
no_of_children_not_attending_sch,0.027844978922586718,0.0608804172606827,0.004616852173592201,12.346026345737597,gondiya,Education
total_minority_children_getting_,0.03315744131763933,1.6294341737855215e-5,0.0318310731341398,12.176083775099455,gondiya,Education
availability_of_mid_day_meal_sch,5.763062275710443,0.0020351025092676753,0.015552894840708431,12.278017573602764,gondiya,Education
is_vocational_edu_centre_availab,2.639274470151333,0.2729303837718134,3.7489765633469396e-4,12.372305474615697,gondiya,Education
availability_of_adult_edu_centre,0.9376867808438971,0.5503361796203543,-0.0011809150245383204,12.381929835670308,gondiya,Education
availability_of_ssc_school,9.319705007653502,2.1361544454131613e-10,0.06982442123428989,11.934782920592216,gondiya,Education
is_early_childhood_edu_provided_,0.07099131744695346,0.9804628826807622,-0.0018371298792860813,12.385986982188408,gondiya,Education
availability_of_govt_degree_coll,6.04749289373515,0.01333113946286859,0.00938795642969903,12.316402108063702,gondiya,Education
availability_of_public_library,6.397169994191452,3.053729113823607e-6,0.03751953369204852,12.140260888710438,gondiya,Education
total_no_of_pregnant_women,0.19647221629220743,1.103278019308285e-6,0.04097792147932766,12.118430048922255,gondiya,Health
total_no_of_women_delivered_babi,0.37103685837044853,1.188486095578329e-8,0.056322774311235335,12.021088503140167,gondiya,Health
total_anemic_pregnant_women,0.13660539087955234,0.13091270929380183,0.00235872715323715,12.360022502629713,gondiya,Health
total_no_of_newly_born_children,0.18478670353848864,1.5722373223387837e-8,0.05537831310886587,12.027102536377479,gondiya,Health
total_no_of_newly_born_underweig,0.26378977187128533,0.018276797537999205,0.008375494050053889,12.322694535688772,gondiya,Health
total_underweight_child_age_unde,0.10943358173490755,0.0012790399502293991,0.017100214983825635,12.26836469596597,gondiya,Health
total_no_of_lactating_mothers,0.18476713480791093,2.3576945123141426e-7,0.046215095328193456,12.085295666301771,gondiya,Health
total_anemic_adolescent_girls,0.06124222637525351,0.04252992827576611,0.005716480675033386,12.339204955395104,gondiya,Health
phc,2.1671925509037218,0.5843538808748163,-0.0012867799018114745,12.382584451041673,gondiya,Health
sub_centre,4.570044831095311,0.0011567824500494292,0.01743580093256869,12.26627015777012,gondiya,Health
chc,4.3122909404836225,0.004360064552085639,0.013031634419440108,12.293730091111163,gondiya,Health
availability_of_mother_child_hea,3.3835244362334276,0.001449616488393946,0.016682463800617553,12.270971563671456,gondiya,Health
total_hhd_having_piped_water_con,0.018590451067013184,1.907362288963679e-6,0.03911848888626723,12.130172475126907,gondiya,Facilities
no_electricity,-1.3545769581879306,0.7903877312418875,-0.001708007711958226,12.385188770098322,gondiya,Facilities
is_bank_available,7.663528583720188,1.480962557283632e-6,0.0399780039677925,12.124746000242384,gondiya,Facilities
public_transport,2.1802998493649293,0.04491707636343522,0.005547723595572762,12.34025206107531,gondiya,Facilities
telephone_services,-0.41052373499899086,0.826801068876603,-0.0017499887467484765,12.385448295623286,gondiya,Facilities
is_broadband_available,3.9682205923718006,2.628864655581732e-4,0.022412351275105435,12.235167252817918,gondiya,Facilities
weekly_haat,4.81890304604097,7.78542579124016e-5,0.026525912641537475,12.209398121674887,gondiya,Facilities
any_primary_sch_toilet,-1.0137080190132859,0.7886318367047621,-0.001705763679178407,12.385174897400423,gondiya,Facilities
is_primary_school_with_computer_,4.5482382701941235,2.2067578516773316e-5,0.030801332644230905,12.182557270581224,gondiya,Facilities
is_village_connected_to_all_weat,0.18038945247036575,0.8829725656735674,-0.0017982944944821,12.38574691360944,gondiya,Facilities
is_atm_available,13.767895310379444,6.4453057188260085e-9,0.05838630596920091,12.007938099815789,gondiya,Facilities
recreational_centre,2.4273174970223477,0.02242678817291521,0.007723828650594733,12.32674292029877,gondiya,Facilities
total_hhd_having_bpl_cards,0.031909751635888675,3.411756636289238e-14,0.09870643549648694,11.74803394139685,gondiya,Others
gp_total_hhd_receiving_food_grai,0.012200631925551724,1.0375641432099449e-4,0.02555355947845006,12.215494269467914,gondiya,Others
total_hhd_availing_pmjdy_bank_ac,0.01663630323376198,4.68181161434766e-7,0.043887980392661285,12.10002998329915,gondiya,Others
total_hhd_registered_under_pmjay,0.024840058698847034,7.658297230983921e-8,0.05002520214745543,12.061132804838095,gondiya,Others
total_no_of_beneficiaries_receiv,0.4216711720094897,1.109729743931477e-9,0.06430391070963104,11.97014647355654,gondiya,Others
total_no_of_farmers_received_ben,0.019585245180397816,2.131335796491042e-4,0.023120268303453484,12.230736421542206,gondiya,Others
total_shg,0.12090948291857656,5.054858539214854e-16,0.11235483446608474,11.658743659174602,gondiya,Others
total_shg_accessed_bank_loans,0.2711185195882927,6.837113374388628e-8,0.05040916887266922,12.058695086635177,gondiya,Others
total_hhd_having_pmsbhgy_benefit,0.03192389868408291,2.5966230918416917e-5,0.030249121501166765,12.186027346496271,gondiya,Others
total_hhd_got_benefit_under_stat,0.03872905519348659,1.3605031090673265e-4,0.02463689941588787,12.221238465945452,gondiya,Others
gp_total_no_of_eligible_benefici,0.019130623972850647,3.918461236443617e-7,0.04449193286179165,12.096207733789718,gondiya,Others
total_no_of_farmers_subscribed_a,0.028396850951669876,5.715601134840536e-7,0.04321084704193556,12.104313939326497,gondiya,Others
availability_of_high_school,5.625832857038604,0.03446046405159252,0.008131384327082158,19.26418753123841,hingoli,Education
availability_of_middle_school,1.0893860009759435,0.5927450067863258,-0.0016737333621990036,19.35917143533277,hingoli,Education
no_of_children_not_attending_sch,-3.536834011301269e-4,0.9925040237046199,-0.00234720991503079,19.36567842300058,hingoli,Education
total_minority_children_getting_,0.05366030730041119,0.0704347533182245,0.005332848214979147,19.291345135392874,hingoli,Education
availability_of_mid_day_meal_sch,9.121932396923887,0.004059478438118243,0.01691601736388637,19.178689722270875,hingoli,Education
is_vocational_edu_centre_availab,10.045300226366495,0.20798117748841585,0.0013804006628942433,19.329635549586172,hingoli,Education
availability_of_adult_edu_centre,-7.10808066473387,0.013829974136338432,0.011826223460405183,19.22827325616428,hingoli,Education
availability_of_ssc_school,4.972732930709901,0.15718493334447503,0.0023554905835887485,19.320196151409633,hingoli,Education
is_early_childhood_edu_provided_,-0.9993628593628276,0.8605073790965971,-0.002274675678671567,19.364977717648625,hingoli,Education
availability_of_govt_degree_coll,0.8953116848841267,0.9037227887557793,-0.0023129516044053666,19.36534747924718,hingoli,Education
availability_of_public_library,-6.402473739495781,0.01234224625140936,0.012293632745630778,19.223725201611845,hingoli,Education
total_no_of_pregnant_women,0.11288794561415634,0.024375290433110403,0.009519765927336166,19.250700155400324,hingoli,Health
total_no_of_women_delivered_babi,0.1843441340803553,0.022012595103771584,0.009931839024147737,19.246695269389154,hingoli,Health
total_anemic_pregnant_women,-0.08312262939830548,0.5197449609906027,-0.0013716960698850755,19.356252504560594,hingoli,Health
total_no_of_newly_born_children,0.06545130587360432,0.2434964019080938,8.517637179670245e-4,19.334751114877882,hingoli,Health
total_no_of_newly_born_underweig,0.20668013020877168,0.06882381198471865,0.005421656395382057,19.290483908851535,hingoli,Health
total_underweight_child_age_unde,-0.034637246480760636,0.5735516961157366,-0.001601469359229668,19.358473105922712,hingoli,Health
total_no_of_lactating_mothers,0.11576549012633287,0.11246908589137064,0.003569455839744329,19.308437861809235,hingoli,Health
total_anemic_adolescent_girls,-0.023134970967072083,0.7339413941607318,-0.0020753173378091905,19.363051717763597,hingoli,Health
phc,-0.5355367895992815,0.924975890494196,-0.002326528803610728,19.36547863902597,hingoli,Health
sub_centre,-5.417191128858532,0.04616437780589601,0.006974213240604765,19.275421611277775,hingoli,Health
chc,14.69179668279198,2.535555134762569e-8,0.06815612392703152,18.67218754017488,hingoli,Health
availability_of_mother_child_hea,-1.1648877128968687,0.6033781985434052,-0.0017117458539037678,19.359538762206604,hingoli,Health
total_hhd_having_piped_water_con,0.013287338781576764,0.014256066993880514,0.011701819205743202,19.229483571484234,hingoli,Facilities
no_electricity,-13.451262557873822,0.09154404141066766,0.004336868056939114,19.30100112411173,hingoli,Facilities
is_bank_available,7.700913343467115,0.03875664661678706,0.007664576199834627,19.268720198843642,hingoli,Facilities
public_transport,5.331836479671569,0.09777197523394256,0.0040899833556438114,19.30339391460029,hingoli,Facilities
telephone_services,1.0176591496274492,0.72103417743279,-0.002047102832132275,19.362779122097002,hingoli,Facilities
is_broadband_available,-1.4079939558451928,0.5903410625733796,-0.0016649427908923542,19.359086488236404,hingoli,Facilities
weekly_haat,10.646604442389549,3.9484001067380366e-5,0.036674394443016234,18.984981359146133,hingoli,Facilities
any_primary_sch_toilet,-1.0479467018671529,0.7345896285914237,-0.002076693373459726,19.363065012293387,hingoli,Facilities
is_primary_school_with_computer_,2.7206725750716347,0.14688202195531797,0.0025975100503176085,19.317852557503986,hingoli,Facilities
is_village_connected_to_all_weat,-2.465770846518294,0.1886622912594552,0.00171503849768595,19.326396593843718,hingoli,Facilities
is_atm_available,12.338818241215254,0.015295354146030777,0.011413698306295794,19.232286375570286,hingoli,Facilities
recreational_centre,1.0752177116558375,0.63665624873119,-0.0018219020244569784,19.3606031971786,hingoli,Facilities
total_hhd_having_bpl_cards,0.021881066401306257,6.001754637484763e-5,0.03487527039407823,19.002701433991124,hingoli,Others
gp_total_hhd_receiving_food_grai,0.026348399884983664,5.780938937463484e-7,0.054812211867544924,18.80540426140995,hingoli,Others
total_hhd_availing_pmjdy_bank_ac,0.0074540182998823505,0.10777201384044412,0.0037273081896802562,19.306908400961603,hingoli,Others
total_hhd_registered_under_pmjay,0.027140996597558444,0.0011388117999788527,0.02228468573589737,19.12625016229366,hingoli,Others
total_no_of_beneficiaries_receiv,0.24270577327671017,0.004443389609270604,0.016537248281707995,19.182384012513467,hingoli,Others
total_no_of_farmers_received_ben,0.012772664386934482,0.12520443488131114,0.003175486387411608,19.312254576869872,hingoli,Others
total_shg,0.08498275306653477,0.12687755860499064,0.0031270387572823743,19.312723877928285,hingoli,Others
total_shg_accessed_bank_loans,0.0588055598701399,0.7558493717094029,-0.002119692832283304,19.363480445758004,hingoli,Others
total_hhd_having_pmsbhgy_benefit,0.025418724409391524,0.08856014080500815,0.004461682235440523,19.299791320301097,hingoli,Others
total_hhd_got_benefit_under_stat,0.0743971041668805,7.191149220839754e-4,0.024240692983524492,19.107108693816492,hingoli,Others
gp_total_no_of_eligible_benefici,0.0038719854359538946,0.6941180532340687,-0.001983144702756512,19.362161173654062,hingoli,Others
total_no_of_farmers_subscribed_a,0.0023248997347028295,0.8794246459070261,-0.0022932090241432057,19.365156758470313,hingoli,Others
availability_of_high_school,4.629076464594524,3.6225174039204035e-6,0.021492618972120958,13.453662682784021,jalgaon,Education
availability_of_middle_school,4.155778996295268,4.356958404520634e-6,0.02112477648269384,13.456191209325077,jalgaon,Education
no_of_children_not_attending_sch,0.007088228690632814,0.010955736159708173,0.005796772380925352,13.561135832231043,jalgaon,Education
total_minority_children_getting_,0.011062481688033749,0.0013619664333779254,0.009784690558568676,13.533910492707182,jalgaon,Education
availability_of_mid_day_meal_sch,4.843282841635155,0.002432729487654595,0.008662808639476882,13.541575063824617,jalgaon,Education
is_vocational_edu_centre_availab,4.057618020561632,0.0421620289425844,0.0033186948754805323,13.578026056534858,jalgaon,Education
availability_of_adult_edu_centre,0.012830455229887315,0.9962222097321947,-0.0010615472889454747,13.607829886255086,jalgaon,Education
availability_of_ssc_school,1.6287507846868994,0.23663134626597376,4.264746946103237e-4,13.597712486215949,jalgaon,Education
is_early_childhood_edu_provided_,7.380042239590561,0.002952477860295557,0.00829009976561812,13.54412040911403,jalgaon,Education
availability_of_govt_degree_coll,5.985545709341314,0.008692335241839265,0.006232257628339344,13.558165452897088,jalgaon,Education
availability_of_public_library,1.0378519790400764,0.4000260716068542,-3.0880102146912947e-4,13.602712733616446,jalgaon,Education
total_no_of_pregnant_women,0.10136205239743074,7.395022829974724e-11,0.04303239001018966,13.304761719181394,jalgaon,Health
total_no_of_women_delivered_babi,0.16758632545963636,1.0978783014478089e-9,0.037662032625513264,13.342041644537439,jalgaon,Health
total_anemic_pregnant_women,0.31831625570202965,1.4607120416232251e-15,0.06441165865575815,13.155303813473237,jalgaon,Health
total_no_of_newly_born_children,0.04390197984667001,2.749734779899388e-5,0.0174607151111007,13.481351851468949,jalgaon,Health
total_no_of_newly_born_underweig,0.3681101334517951,1.1803072793488519e-7,0.028326216901175982,13.406602230783871,jalgaon,Health
total_underweight_child_age_unde,0.03947612677967709,3.3313742522517464e-6,0.021659598565773708,13.452514718538241,jalgaon,Health
total_no_of_lactating_mothers,0.08218563944326483,4.537175379322132e-10,0.039422643039174976,13.32983133382723,jalgaon,Health
total_anemic_adolescent_girls,0.028520800994333028,0.025643493559001092,0.004219386754171883,13.5718895001789,jalgaon,Health
phc,0.2966949946757636,0.887846775577775,-0.001040423837578297,13.607686315737391,jalgaon,Health
sub_centre,3.078350232417514,0.011023407513125447,0.005785216671961191,13.561214643121609,jalgaon,Health
chc,-0.03855089825141492,0.9771487331707245,-0.0010606987578754001,13.607824119042805,jalgaon,Health
availability_of_mother_child_hea,2.4431813329684497,0.00925865130854061,0.006113259452798392,13.5589771861562,jalgaon,Health
total_hhd_having_piped_water_con,0.0054223373593244376,1.1437150283055517e-7,0.02838911637391406,13.406168298185566,jalgaon,Facilities
no_electricity,0.8061984305622281,0.8322185428732313,-0.0010138494173650425,13.607505694273142,jalgaon,Facilities
is_bank_available,2.930853568758152,0.019746386322424807,0.004699740831373478,13.56861563705503,jalgaon,Facilities
public_transport,1.433621522448594,0.4231792322619824,-3.7975330602213475e-4,13.603195147861774,jalgaon,Facilities
telephone_services,4.211129499907726,0.007056398475501145,0.006626501653019479,13.555475812386813,jalgaon,Facilities
is_broadband_available,3.747408173122729,2.648030716710561e-5,0.01753551215111615,13.480838699261751,jalgaon,Facilities
weekly_haat,2.6935594454459277,0.013257876867556435,0.0054396688201423515,13.563571096459576,jalgaon,Facilities
any_primary_sch_toilet,3.842300104831972,0.020473456384107493,0.004633021069552212,13.569070414206022,jalgaon,Facilities
is_primary_school_with_computer_,2.5376200257581427,0.004228097196026183,0.007601571149074227,13.548821328408804,jalgaon,Facilities
is_village_connected_to_all_weat,1.1518263089431762,0.20842761103908472,6.1943118337493e-4,13.596399979719639,jalgaon,Facilities
is_atm_available,4.139371997265598,0.007124141502367341,0.00660839952160186,13.555599321765262,jalgaon,Facilities
recreational_centre,1.5302169823481417,0.13014767530948085,0.001371127687146756,13.591285667307247,jalgaon,Facilities
total_hhd_having_bpl_cards,0.0053332900320747206,1.777534618682211e-5,0.01832703267191671,13.47540719990234,jalgaon,Others
gp_total_hhd_receiving_food_grai,0.009492641718123923,9.27637960048194e-9,0.03340517543702415,13.37151803362563,jalgaon,Others
total_hhd_availing_pmjdy_bank_ac,0.008234510158383309,1.0106124140330601e-8,0.03323417368146231,13.37270076907989,jalgaon,Others
total_hhd_registered_under_pmjay,0.011553355298915558,2.608274179173064e-7,0.026742650981727456,13.417522354342616,jalgaon,Others
total_no_of_beneficiaries_receiv,0.22478518735285716,6.705029149021991e-11,0.04322709912187239,13.303408125761074,jalgaon,Others
total_no_of_farmers_received_ben,0.007316313215491199,2.589920173560434e-4,0.01302848287560654,13.511724809023601,jalgaon,Others
total_shg,0.044773892021660655,0.018765531592656762,0.0047938820744464206,13.567973922890042,jalgaon,Others
total_shg_accessed_bank_loans,0.12759716474304258,0.024048226716351418,0.004337046646035181,13.571087659791896,jalgaon,Others
total_hhd_having_pmsbhgy_benefit,0.011261730073818801,0.0018039993069617153,0.009240152498081078,13.537631257469389,jalgaon,Others
total_hhd_got_benefit_under_stat,0.009827425699489805,0.10460917707094357,0.0017349658702037196,13.588809532620514,jalgaon,Others
gp_total_no_of_eligible_benefici,0.008214088113548568,8.041383788022807e-5,0.01533482706123912,13.495928550535544,jalgaon,Others
total_no_of_farmers_subscribed_a,0.01116387180995999,4.6958239647615086e-4,0.011860898770999606,13.51971461006422,jalgaon,Others
availability_of_high_school,6.36342651408475,4.693609624712301e-8,0.045416412876722934,11.650183468739309,jalna,Education
availability_of_middle_school,4.598204706335831,1.6948544045273465e-6,0.03470145567192173,11.715386176842054,jalna,Education
no_of_children_not_attending_sch,0.03029466065713914,0.0028358137979274697,0.01266974353755046,11.84832630711987,jalna,Education
total_minority_children_getting_,0.03903197790755979,0.006034653571982963,0.010486970343167812,11.861416117108083,jalna,Education
