variable,estimate,std_error,t_value,p_value,district
availability_of_middle_school,5.4210723861124555,1.1982020922317171,4.524338941868654,6.760342552964881e-6,thane
is_vocational_edu_centre_availab,-7.002864298414895,2.8909542658387988,-2.422336590088893,0.015592097920919151,thane
sub_centre,3.631432346135617,1.5178036279041027,2.3925574292836362,0.01690908635886306,thane
total_hhd_availing_pmjdy_bank_ac,0.00984264426500551,0.004684839616294137,2.1009565046308603,0.03588639486806721,thane
total_hhd_having_bpl_cards,0.006710555181935797,0.003205211095719437,2.093639071354068,0.036535245525958916,thane
total_hhd_having_pmsbhgy_benefit,0.017341584148277776,0.008148339628107326,2.1282353141563677,0.03355354886714495,thane
total_minority_children_getting_,0.021909562161235744,0.006333298934132201,3.4594233414686952,5.63411930020378e-4,thane
total_no_of_beneficiaries_receiv,-0.2429601403484956,0.08445422136816683,-2.876826479630231,0.004099513506501403,thane
total_no_of_women_delivered_babi,0.20919723544937557,0.07813217482956347,2.6774787199475214,0.00753536039822182,thane
availability_of_mid_day_meal_sch,-3.308113907243634,1.3765564794094602,-2.4031806589314866,0.01660103333433012,wardha
availability_of_middle_school,2.776354523301007,0.732165792059043,3.791975196619289,1.6691942592843197e-4,wardha
chc,-2.4417578045495385,1.0447706448009593,-2.3371232879678785,0.01980992032782717,wardha
gp_total_hhd_receiving_food_grai,0.009855578292864424,0.0021860748932546114,4.508344303882249,8.073346652145845e-6,wardha
is_early_childhood_edu_provided_,-7.149377770573827,1.6176947839728288,-4.419484961814595,1.2039533762090926e-5,wardha
phc,6.603012562984442,2.505332607174106,2.6355832132134824,0.00864909410975799,wardha
total_hhd_got_benefit_under_stat,0.017180791328789025,0.00841016058494141,2.042861269444918,0.041567913351747816,wardha
total_minority_children_getting_,0.029603774678375657,0.008414685059782245,3.5181084577800874,4.7256074115846285e-4,wardha
total_no_of_newly_born_underweig,0.3812922354775149,0.12070508321318288,3.1588747161881896,0.0016755182769449194,wardha
total_underweight_child_age_unde,-0.06283798774476232,0.010862121610478748,-5.785056547713678,1.2504080405203449e-8,wardha
weekly_haat,2.8812585066538534,0.8186999583574526,3.519309457929479,4.704762176062504e-4,wardha
availability_of_high_school,4.855884606353985,1.441450588070237,3.3687485693525376,8.244680005263927e-4,washim
availability_of_mother_child_hea,-2.6024046120448494,1.1685765278141254,-2.22698689397156,0.02647506710543961,washim
chc,-4.583957959108896,2.1701832723434737,-2.1122446281501865,0.03525242546083528,washim
is_atm_available,8.07468595394993,3.2443741554812062,2.4888269869577635,0.013201043231866568,washim
total_hhd_registered_under_pmjay,0.013482077291197426,0.005517211743184405,2.4436396351567047,0.014948665755385194,washim
total_no_of_beneficiaries_receiv,-0.2006998372338636,0.08100700596894278,-2.4775614754952153,0.013618872355646561,washim
total_no_of_lactating_mothers,-0.05536248800950797,0.01719032266155837,-3.220561306467597,0.0013783840209651316,washim
total_no_of_women_delivered_babi,0.4705704578260812,0.08843368091490685,5.32116782833993,1.6774887789276995e-7,washim
availability_of_mother_child_hea,-2.3208129209284123,0.8781675144070455,-2.642790678149222,0.00834046973593699,yavatmal
availability_of_ssc_school,-4.285017164357183,1.4683139540584063,-2.9183248940142774,0.0035914465754781767,yavatmal
gp_total_hhd_receiving_food_grai,-0.007587488015645634,0.0031188696084579323,-2.432768588680156,0.015143912464633721,yavatmal
is_broadband_available,-2.2051267696379253,0.8732089817966902,-2.52531388889372,0.011700394232480623,yavatmal
is_primary_school_with_computer_,2.2676499225615085,0.787126885222514,2.8809204273596416,0.004042837645278078,yavatmal
is_village_connected_to_all_weat,1.9839654335879278,0.8423210574201485,2.355355379176195,0.018681441348432488,yavatmal
no_electricity,11.031188900984299,4.408364717666456,2.50233127417452,0.012483423560183506,yavatmal
telephone_services,2.6739499624910343,1.3426607950923077,1.991530528235317,0.04667182040317608,yavatmal
total_hhd_availing_pmjdy_bank_ac,0.016458396004646613,0.003540259132475101,4.648924100971122,3.74481885597772e-6,yavatmal
total_hhd_got_benefit_under_stat,0.053991456040072036,0.011313569563675019,4.77227419128838,2.0692849618253292e-6,yavatmal
total_hhd_having_bpl_cards,0.01840157385159881,0.0037027766739895465,4.969668838215966,7.783189044856039e-7,yavatmal
total_no_of_newly_born_underweig,0.20869666020507752,0.07504270231958764,2.7810387120161524,0.0055118926868712005,yavatmal
total_underweight_child_age_unde,0.05718062964853176,0.020932948978582316,2.7316088959580656,0.00640436579002636,yavatmal
