fitted,residual,district
21.087456868236085,-10.337456868236085,ahmadnagar
26.298675111480442,-11.07645288925822,ahmadnagar
16.26994281391335,-2.66994281391335,ahmadnagar
19.51614287417993,0.48385712582006946,ahmadnagar
17.939255606250743,11.560744393749257,ahmadnagar
26.048513404819186,-1.2485134048191853,ahmadnagar
20.118857206613363,-8.118857206613363,ahmadnagar
19.531009970741646,-11.031009970741646,ahmadnagar
22.27404500131852,27.72595499868148,ahmadnagar
20.809456553202782,-1.5594565532027822,ahmadnagar
19.743565378531958,15.756434621468042,ahmadnagar
18.79324945635818,-11.29324945635818,ahmadnagar
24.26522964636058,-15.86522964636058,ahmadnagar
23.748518266072473,-6.248518266072473,ahmadnagar
26.215672091987862,-2.88233875865453,ahmadnagar
25.558620913806855,-4.558620913806855,ahmadnagar
21.598906356525916,-9.098906356525916,ahmadnagar
21.990568572423097,3.009431427576903,ahmadnagar
18.972184436919093,-3.6388511035857594,ahmadnagar
19.42953597084875,2.7371306958179176,ahmadnagar
22.249843572663398,39.41682309400326,ahmadnagar
20.160273070326514,-10.160273070326514,ahmadnagar
14.638778995045763,15.361221004954237,ahmadnagar
18.902311407546918,11.097688592453082,ahmadnagar
19.496778985538928,9.503221014461072,ahmadnagar
16.263763573737016,3.0219507119772686,ahmadnagar
17.04835836877672,-4.0483583687767215,ahmadnagar
20.054465901534872,-12.554465901534872,ahmadnagar
17.41035213262735,-16.41035213262735,ahmadnagar
19.63849947757232,8.36150052242768,ahmadnagar
17.13748524105281,14.362514758947189,ahmadnagar
21.293780165692432,-5.793780165692432,ahmadnagar
25.421103885087156,0.578896114912844,ahmadnagar
28.84615617397558,-5.703299031118437,ahmadnagar
20.96800580149761,8.698660865169057,ahmadnagar
18.241322479681234,-7.241322479681234,ahmadnagar
20.654915065494645,-0.6549150654946452,ahmadnagar
17.843559358396835,-11.343559358396835,ahmadnagar
19.502753568612736,-5.502753568612736,ahmadnagar
32.71432112282452,-18.825432233935633,ahmadnagar
19.55999118931883,-7.059991189318829,ahmadnagar
32.78583864564055,-0.1667910265929322,ahmadnagar
17.41947082874439,0.8305291712556091,ahmadnagar
20.54557846018168,12.787754873151655,ahmadnagar
20.440291092709643,6.7597089072903564,ahmadnagar
21.20271331970914,-3.70271331970914,ahmadnagar
21.453823126716067,-6.453823126716067,ahmadnagar
25.418546725082525,3.36716756063176,ahmadnagar
18.525264316863776,0.27473568313622465,ahmadnagar
21.551926594944256,0.9480734050557444,ahmadnagar
18.66737209618223,0.08262790381776952,ahmadnagar
16.12343834569378,3.8765616543062187,ahmadnagar
24.92972297566793,-8.429722975667929,ahmadnagar
21.075572060061813,-9.325572060061813,ahmadnagar
23.659085966364646,-11.159085966364646,ahmadnagar
20.734088511159587,-0.27954305661413414,ahmadnagar
22.492869536039795,-2.4928695360397946,ahmadnagar
